productSku,hostname,enable_variants,business_name,referrer,gender,item_group_id,parse_client_id,pagePath,product_type,productName,description,productCategoryLevel1,productCategoryList,testCategory,image_link,images,image_url,dimension4,dimension8,currency,store_currency,flagOutofStock,flagLive,flagExclude,SOURCE,date_added,date_modified,row_created_at,price,android_app_pagePath,ios_app_pagePath,iphone_app_store_id,iphone_app_name,android_package,android_app_name,published_at,tags,has_variants,variant_count,variant_sku,size,color,material,inventory_quantity,vendor,custom_label_2,more_info
8003549692207,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/antony-morato-mmdt00242-fa750344-7010-w01524-blue-denim,Jeans,Antony Morato Men Navy Blue Slim Fit Slash Knee Heavy Fade Stretchable Cotton Jeans,"Introducing the iconic Antony Morato Mens Blue Denim Jeans. Crafted with 98% cotton and 2% elastane, these jeans are designed for a slim fit and feature a slub stretch true blue denim.The perfect addition to any wardrobe, these iconic jeans from Antony Morato are sure to become a staple in your wardrobe. With a slim fit and stretchy fabric, you'll be comfortable and stylish all day long.",Summer Soiree Collection,"Discount,Antony Morato Men Jeans,Summer Soiree Collection,Jeans for Men,Premium Clothing for Men,Gift For Loved Ones,Prepay 10,Tax 12%,Prepay,Men's/Women's Jeans,Sale,Antony Morato AM-PM,Antony Morato Clothing Collection for Men & Kids,Flat 50,Men's Bottomwear,Best Of the Season Collection,Antony Morato Men's Clothing Collection,All Iconic Editions","Discount,Antony Morato Men Jeans,Summer Soiree Collection,Jeans for Men,Premium Clothing for Men,Gift For Loved Ones,Prepay 10,Tax 12%,Prepay,Men's/Women's Jeans,Sale,Antony Morato AM-PM,Antony Morato Clothing Collection for Men & Kids,Flat 50,Men's Bottomwear,Best Of the Season Collection,Antony Morato Men's Clothing Collection,All Iconic Editions",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_1.jpg?v=1668432866,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_2.jpg?v=1668432866,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_3.jpg?v=1668432866,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_4.jpg?v=1668432866,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_5.jpg?v=1668432866",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361383198_1_small.jpg?v=1668432866,6000,11999,,INR,0,1,0,Shopify,2022-11-14 13:34:26 UTC,2024-06-19 17:06:33 UTC,2024-06-19 17:06:33 UTC,6000,null,null,null,null,null,null,2024-03-13T16:01:22+05:30,"Antony Morato, Antony Morato AM-PM, Antony Morato Men, Antony Morato Men Jeans, ANTONY-MORATO-MEN-JEANS-SLIM-FIT, AW22CF, Blue, Description, Discount, Flat 50, Gift For Love Ones, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, MMDT00242-FA750344-7010-W01524, Prepay 10, Slim Fit, Solid, Summer Soiree",1,5,,,,,0,Antony Morato,,"{""body_html"": ""<p>Introducing the iconic Antony Morato Mens Blue Denim Jeans. Crafted with 98% cotton and 2% elastane, these jeans are designed for a slim fit and feature a slub stretch true blue denim.<br><br>The perfect addition to any wardrobe, these iconic jeans from Antony Morato are sure to become a staple in your wardrobe. With a slim fit and stretchy fabric, you'll be comfortable and stylish all day long.</p>""}"
8224916537647,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-ss23-106505-haam-blue,Jeans,True Religion Mens Super T Ricky Straight Fit Blue Mid Rise Jeans,"True Religion Men's Blue Solid Straight Fit Jeans are crafted with pure cotton for a comfortable, iconic fit. Featuring fading, 3D whiskering, and light distressing, these jeans are perfect for any occasion.Make the Super T Straight Jean your new go-to denim. Detailed with two-tone Super T stitching and brushed tin hardware, these iconic jeans are finished with 1/2 horseshoe detailing along the back pockets. Get the perfect fit with True Religion Men's Blue Solid Straight Fit Jeans.",Influencer's Pick,"Prepay 10,Jeans for Men,Sale,True Religion Men's Clothing Collection,Tax 12%,Discount,Influencer's Pick,Gift For Loved Ones,Flat 50,Straight Fit,True Religion,True Religion Super T,Prepay,Men's Bottomwear,Flat 30,Best Of the Season Collection,Premium Clothing for Men,True Religion Men's Jeans,Men's/Women's Jeans,All Iconic Editions,Summer Soiree Collection","Prepay 10,Jeans for Men,Sale,True Religion Men's Clothing Collection,Tax 12%,Discount,Influencer's Pick,Gift For Loved Ones,Flat 50,Straight Fit,True Religion,True Religion Super T,Prepay,Men's Bottomwear,Flat 30,Best Of the Season Collection,Premium Clothing for Men,True Religion Men's Jeans,Men's/Women's Jeans,All Iconic Editions,Summer Soiree Collection",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106505-HAAM_5.jpg?v=1683867484,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/TrueReligionSizeChart_b2628ec6-3e67-4e7d-bcf4-12ed75abf009.jpg?v=1689938229,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106505-HAAM_3.jpg?v=1689938229,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106505-HAAM_2.jpg?v=1689938229,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106505-HAAM_6.jpg?v=1689938229",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106505-HAAM_5_small.jpg?v=1683867484,18899,26999,INR,INR,1,1,0,Shopify,2023-04-08 16:39:59 UTC,2023-04-08 16:39:59 UTC,2024-06-15 10:53:26 UTC,18899,null,null,null,null,null,null,2023-04-24T11:48:11+05:30,"BCA Landing, Blue, Description, Discount, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, Prepay 10, Solid, SS23, SS23-106505-HAAM BLUE, Straight Fit, Summer Soiree, True Religion, True Religion Men, True Religion Men Jeans, True Religion Super T, TRUE-RELIGION-MEN-JEANS-REGULAR-FIT",1,5,,,,,0,True Religion,,"{""body_html"":""<p>True Religion Men's Blue Solid Straight Fit Jeans are crafted with pure cotton for a comfortable, iconic fit. Featuring fading, 3D whiskering, and light distressing, these jeans are perfect for any occasion.<br><br>Make the Super T Straight Jean your new go-to denim. Detailed with two-tone Super T stitching and brushed tin hardware, these iconic jeans are finished with 1/2 horseshoe detailing along the back pockets. Get the perfect fit with True Religion Men's Blue Solid Straight Fit Jeans.</p>""}"
8269071647023,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/gant-gw4100189113-eggshell-jeans,Jeans,Gant Women Mid-Rise Slash Knee Cotton Jeans,"Step out in style with these iconic GANT Women Eggshell Solid Slim Fit Jeans. Crafted with 96% cotton and 4% elastane, they feature a relaxed fit over the hips and a relaxed straight leg.These jeans are cropped in length and feature a Jacrone back logo patch, rips at the knee, expressive grinding on the hem and a branded shank button. Make a statement with these iconic jeans.",Gant,"Men's/Women's Jeans,Prepay 10,Gant Women Jeans,Influencer's Pick,Prepay,Bottomwear for Women,Summer Soiree Collection,Best Of the Season Collection,Women's Gant Clothing Collection,All Iconic Editions,Premium Clothing for Women,Flat 50,Gant,Tax 12%,Gift For Loved Ones,Discount,Jeans for Women","Men's/Women's Jeans,Prepay 10,Gant Women Jeans,Influencer's Pick,Prepay,Bottomwear for Women,Summer Soiree Collection,Best Of the Season Collection,Women's Gant Clothing Collection,All Iconic Editions,Premium Clothing for Women,Flat 50,Gant,Tax 12%,Gift For Loved Ones,Discount,Jeans for Women",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_1.jpg?v=1682681891,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_2.jpg?v=1682681891,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_3.jpg?v=1682681891,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_4.jpg?v=1682681891,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_5.jpg?v=1682681891,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_6.jpg?v=1682681891",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8905241173464_1_small.jpg?v=1682681891,5999,9999,,INR,0,1,0,Shopify,2023-04-28 11:38:11 UTC,2024-06-19 16:52:21 UTC,2024-06-19 16:52:21 UTC,5999,null,null,null,null,null,null,2023-05-08T15:25:02+05:30,"BCA Landing, Description, Discount, Flat 50, Gant, Gant Women, Gant Women Jeans, GANT-WOMEN-JEANS-SIZE-CHART, Gift For Love Ones, GW4100189113 EGGSHELL, Homepage 2, Jeans, Prepay 10, Slim Fit, Solid, SS23, Summer Soiree, White, Women, Women Bottomwear, Women Jeans",1,6,,,,,3,Gant,,"{""body_html"": ""<p>Step out in style with these iconic GANT Women Eggshell Solid Slim Fit Jeans. Crafted with 96% cotton and 4% elastane, they feature a relaxed fit over the hips and a relaxed straight leg.<br><br>These jeans are cropped in length and feature a Jacrone back logo patch, rips at the knee, expressive grinding on the hem and a branded shank button. Make a statement with these iconic jeans.</p>""}"
9519459467567,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/elle-2202-elw-pan1132-white-jeans,Jeans,Elle Women White Solid Mom Fit Jeans,,Premium Clothing for Women,"All Iconic Editions,Flat 50,Jeans for Women,Elle Women's Clothing Collection,Premium Clothing for Women,Bottomwear for Women,Men's/Women's Jeans,Tax 12%,Sale,Flat 40,OSM,Gift For Loved Ones,Elle Women's Jeans","All Iconic Editions,Flat 50,Jeans for Women,Elle Women's Clothing Collection,Premium Clothing for Women,Bottomwear for Women,Men's/Women's Jeans,Tax 12%,Sale,Flat 40,OSM,Gift For Loved Ones,Elle Women's Jeans",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/6_0ea39c1a-3e80-43ba-ad31-ec1d83424c47.jpg?v=1702547693,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/3_16b1bd00-2751-405b-ad01-a9cfa63a17bd.jpg?v=1702547693,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/5_9227737f-4bed-402f-bb0b-b6f8b975b378.jpg?v=1702547693,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8_8b06966a-eff7-4c3f-8c72-b25869235f21.jpg?v=1702547688,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/9_e13c1474-e4f2-47a1-a79f-98b4d487c7b2.jpg?v=1702547688",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/6_0ea39c1a-3e80-43ba-ad31-ec1d83424c47_small.jpg?v=1702547693,2000,3999,,INR,1,1,0,Shopify,2023-12-08 06:57:32 UTC,2024-06-19 17:39:55 UTC,2024-06-19 17:39:55 UTC,2000,null,null,null,null,null,null,2023-12-22T00:20:56+05:30,"2202-ELW-PAN1132 WHITE, AW22CF, Elle, Elle Women, Elle Women Jeans, ELLE-WOMEN-JEANS-REGULAR-FIT, Flat 40, Flat 50, Gift For Love Ones, Jeans, Mom Fit, OSM, Solid, White, Women, Women Bottomwear, Women Jeans",1,5,,,,,0,Elle,,"{""body_html"": """"}"
9519445639471,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/gant-gw22-1000180248-dark-khaki-jeans,Jeans,Gant Men Beige Solid Slim Fit Jeans,,Gant,"Gant,Tax 12%,Flat 40,Gant Men's Clothing Collection,Gift For Loved Ones,Men's/Women's Jeans,All Iconic Editions,Premium Clothing for Men,Gant Men's Jeans,Flat 50,Men's Bottomwear,Jeans for Men,OSM","Gant,Tax 12%,Flat 40,Gant Men's Clothing Collection,Gift For Loved Ones,Men's/Women's Jeans,All Iconic Editions,Premium Clothing for Men,Gant Men's Jeans,Flat 50,Men's Bottomwear,Jeans for Men,OSM",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_f2f170ca-4587-4d71-abb6-b59051caf57f.jpg?v=1702473870,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2_792993ae-27ed-4648-98cd-8aa1d8ebf9ab.jpg?v=1702473869,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/3_d7fa3f3c-28a6-43e4-b6e3-c7e33357503b.jpg?v=1702473869,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/4_69549da1-e20c-413b-8c0e-09f40c444ec9.jpg?v=1702473870,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/5_2f374da9-cd87-47c0-91ad-449d3b6d9f2c.jpg?v=1702473869,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/6_fce1f9a5-61c0-4150-a375-f398985ca64d.jpg?v=1702473869",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_f2f170ca-4587-4d71-abb6-b59051caf57f_small.jpg?v=1702473870,5500,10999,,INR,1,1,0,Shopify,2023-12-08 06:53:06 UTC,2024-06-19 17:36:56 UTC,2024-06-19 17:36:56 UTC,5500,null,null,null,null,null,null,2024-03-13T15:49:48+05:30,"AW22, Beige, Flat 40, Flat 50, Gant, Gant Men, Gant Men Jeans, GANT-MEN-JEANS-SLIM-FIT, Gift For Love Ones, GW22-1000180248 DARK KHAKI, Jeans, Men, Men Bottomwear, Men Jeans, OSM, Slim Fit, Solid",1,7,,,,,0,Gant,,"{""body_html"": """"}"
8224916635951,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-ss23-106622-2sb-black,Jeans,True Religion Mens Super T Rocco Slim Fit Black Mid Rise Jeans,"Introducing the iconic True Religion Men Black Solid Skinny Fit Jeans. Crafted from a cotton blend, these jeans feature a cool wash, brushed hardware, and Super T stitching.Complete with 1/2 inch horseshoe detailing along the back pockets, these jeans are sure to become an iconic staple in your denim collection. Get the Super T Skinny Jean today!",Prepay,"Prepay,Tax 12%","Prepay,Tax 12%",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/106622_2sb_dtl1.jpg?v=1686138660,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106622-2SB_3.jpg?v=1686138660,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106622-2SB_2.jpg?v=1686138660,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106622-2SB_5.jpg?v=1686138660,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/SS23-106622-2SB_6.jpg?v=1686138660,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/106622_2sb_dtl3.jpg?v=1691404374,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/TrueReligionSizeChart_a73f2619-5012-44e7-bdcf-ef31e5550bf9.jpg?v=1710752318",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/106622_2sb_dtl1_small.jpg?v=1686138660,18899,26999,INR,INR,1,1,0,Shopify,2023-04-08 16:40:01 UTC,2023-04-08 16:40:01 UTC,2024-06-15 10:53:26 UTC,18899,null,null,null,null,null,null,2023-12-22T00:45:41+05:30,"Black, Black Jeans Men, Description, Discount, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, Prepay 10, Skinny Fit, Solid, SS23, SS23-106622-2SB BLACK, Summer Soiree, Tiger Celebrity, True Religion, True Religion Men, True Religion Men Jeans, True Religion Super T, TRUE-RELIGION-MEN-JEANS-REGULAR-FIT",1,5,,,,,0,True Religion,,"{""body_html"":""<p>Introducing the iconic True Religion Men Black Solid Skinny Fit Jeans. Crafted from a cotton blend, these jeans feature a cool wash, brushed hardware, and Super T stitching.<br><br>Complete with 1/2 inch horseshoe detailing along the back pockets, these jeans are sure to become an iconic staple in your denim collection. Get the Super T Skinny Jean today!</p>""}"
8261862064431,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/7fam-jsmxa220bc-black-jeans,Jeans,7 For All Mankind Men Black Slim Fit Jeans,"Introducing 7 For All Mankind's iconic Slimmy Tapered Luxe Performance Plus Black Jeans. Crafted from a blend of 56% Cotton, 21% Viscose, 14% Modal, 7% Polyester and 2% Elastane, these jeans are designed to provide a comfortable fit and timeless style.The Slimmy Tapered Luxe Performance Plus Black Jeans from 7 For All Mankind are an iconic wardrobe staple. With a slim fit and tapered leg, these jeans are perfect for any occasion. Experience the perfect blend of comfort and style with these timeless jeans.",PREEOSS10,"Prepay 10,Summer Soiree Collection,PREEOSS10,7 For All Mankind Men's Jeans Collection,Men's Bottomwear,Gift For Loved Ones,Sale,Jeans for Men,Tax 12%,Premium Clothing for Men,Best Of the Season Collection,Flat 30,All Iconic Editions,Flat 50,7 For All Mankind Men Jeans,Black Jeans Men,Men's/Women's Jeans,Discount,Prepay","Prepay 10,Summer Soiree Collection,PREEOSS10,7 For All Mankind Men's Jeans Collection,Men's Bottomwear,Gift For Loved Ones,Sale,Jeans for Men,Tax 12%,Premium Clothing for Men,Best Of the Season Collection,Flat 30,All Iconic Editions,Flat 50,7 For All Mankind Men Jeans,Black Jeans Men,Men's/Women's Jeans,Discount,Prepay",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_1.jpg?v=1684995870,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_5.jpg?v=1684995870,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_2.jpg?v=1684995870,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_3.jpg?v=1684995870,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_4.jpg?v=1684995870,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_6.jpg?v=1684995870",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/JSMXA220BC_1_small.jpg?v=1684995870,21499,,,INR,0,1,0,Shopify,2023-04-26 05:04:02 UTC,2024-06-20 05:27:47 UTC,2024-06-20 05:27:47 UTC,21499,null,null,null,null,null,null,2023-12-22T00:45:31+05:30,"7 For All Mankind, 7 For All Mankind Men Jeans, 7-FOR-ALL-MANKIND-JEANS-REGULAR-FIT, AW22CF, Black, Black Jeans Men, Description, Discount, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jeans, JSMXA220BC BLACK, Men, Men Bottomwear, Men Jeans, PREEOSS10, Prepay 10, Slim Fit, Solid, Summer Soiree",1,4,,,,,0,7 For All Mankind,,"{""body_html"": ""<p>Introducing 7 For All Mankind's iconic Slimmy Tapered Luxe Performance Plus Black Jeans. Crafted from a blend of 56% Cotton, 21% Viscose, 14% Modal, 7% Polyester and 2% Elastane, these jeans are designed to provide a comfortable fit and timeless style.<br><br>The Slimmy Tapered Luxe Performance Plus Black Jeans from 7 For All Mankind are an iconic wardrobe staple. With a slim fit and tapered leg, these jeans are perfect for any occasion. Experience the perfect blend of comfort and style with these timeless jeans.</p>""}"
8581809471791,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-105699-2sb-black-jeans,Jeans,True Religion Mens Super T Rocco Slim Fit Black Mid Rise Jeans,,Tax 12%,Tax 12%,Tax 12%,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_3d04848d-1910-4630-9f97-8df9de985627.jpg?v=1691402984,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2_1b7bf837-eb3e-4c32-8313-2e1498c6ec79.jpg?v=1691402985,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/3_5ca1380d-d7cd-4ec0-9623-a3d99b0fbd12.jpg?v=1691402984,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/4_c2c92f94-5f56-4bd3-852a-11ae009c4b18.jpg?v=1691402984,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/5_cb161b3b-1163-45eb-9ad8-51805c2d91c7.jpg?v=1691402985,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/6_b14f1f37-d9c7-44e1-988a-2728a4b19cde.jpg?v=1691402984,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/7_483f68c6-80cc-4e6f-b762-ce8730218f9d.jpg?v=1691402984,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/TrueReligionSizeChart_61d8680a-02c9-4e58-b868-bf532ea129a8.jpg?v=1710747807",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_3d04848d-1910-4630-9f97-8df9de985627_small.jpg?v=1691402984,18899,26999,INR,INR,1,1,0,Shopify,2023-07-12 10:37:35 UTC,2023-07-12 10:37:35 UTC,2024-06-15 10:53:26 UTC,18899,null,null,null,null,null,null,2023-12-22T00:25:35+05:30,"105699-2SB BLACK, AW22-ON, Black, Black Jeans Men, Discount, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, Prepay 10, Solid, Straight Fit, True Religion, True Religion Men, True Religion Men Jeans, True Religion Super T, TRUE-RELIGION-MEN-JEANS-REGULAR-FIT",1,5,,,,,0,True Religion,,"{""body_html"":""""}"
8261862752559,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/7fam-jspdc340tm-black-jeans,Jeans,7 For All Mankind Men Black Skinny Fit Jeans,"Introducing 7 For All Mankind's iconic Men Black Skinny Fit Jeans, crafted from a luxurious blend of 98% cotton and 2% elastane. PAXTYN Performative Black technology ensures a comfortable fit and superior performance.These iconic jeans are designed to move with you, offering a flattering fit and superior comfort. Perfect for any occasion, these jeans are sure to become a wardrobe staple. Get ready to experience the iconic 7 For All Mankind Men Black Skinny Fit Jeans.",PREEOSS10,"Men's/Women's Jeans,Gift For Loved Ones,Sale,Black Jeans Men,Tax 12%,All Iconic Editions,Prepay 10,Summer Soiree Collection,7 For All Mankind Men Jeans,Prepay,7 For All Mankind Men's Jeans Collection,Flat 30,Premium Clothing for Men,Discount,PREEOSS10,Men's Bottomwear,Flat 50,Best Of the Season Collection,Jeans for Men","Men's/Women's Jeans,Gift For Loved Ones,Sale,Black Jeans Men,Tax 12%,All Iconic Editions,Prepay 10,Summer Soiree Collection,7 For All Mankind Men Jeans,Prepay,7 For All Mankind Men's Jeans Collection,Flat 30,Premium Clothing for Men,Discount,PREEOSS10,Men's Bottomwear,Flat 50,Best Of the Season Collection,Jeans for Men",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361296207_5_2500x_77662896-61a8-4829-8b7d-e0d49176d43c.jpg?v=1698300791,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361296207_4.jpg?v=1698300791,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361296207_6.jpg?v=1698300791,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361296207_7.jpg?v=1698300791",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361296207_5_2500x_77662896-61a8-4829-8b7d-e0d49176d43c_small.jpg?v=1698300791,25499,,,INR,0,1,0,Shopify,2023-04-26 05:04:08 UTC,2024-06-20 05:27:39 UTC,2024-06-20 05:27:39 UTC,25499,null,null,null,null,null,null,2023-05-10T13:12:35+05:30,"7 For All Mankind, 7 For All Mankind Men Jeans, 7-FOR-ALL-MANKIND-JEANS-REGULAR-FIT, AW22CF, Black, Black Jeans Men, Description, Discount, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jeans, JSPDC340TM BLACK, Men, Men Bottomwear, Men Jeans, PREEOSS10, Prepay 10, Skinny Fit, Solid, Summer Soiree",1,4,,,,,1,7 For All Mankind,,"{""body_html"": ""<p>Introducing 7 For All Mankind's iconic Men Black Skinny Fit Jeans, crafted from a luxurious blend of 98% cotton and 2% elastane. PAXTYN Performative Black technology ensures a comfortable fit and superior performance.<br><br>These iconic jeans are designed to move with you, offering a flattering fit and superior comfort. Perfect for any occasion, these jeans are sure to become a wardrobe staple. Get ready to experience the iconic 7 For All Mankind Men Black Skinny Fit Jeans.</p>""}"
8302930690351,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/antony-morato-ss23-mmdt00265-fa750386-7010-w01594-blue-denim-jeans,Jeans,Antony Morato Men Super Skinny Fit Heavy Fade Clean Look Jeans,"Introducing the iconic Antony Morato Men Blue Solid Super Skinny Jeans. Crafted with 92% Cotton, 6% Polyester and 2% Elastane, these jeans offer a perfect fit and superior comfort.The JEANS PAUL SUPER SKINNY FIT IN POWER STRETCH BLUE DENIM is a must-have for any wardrobe. With its iconic design and superior quality, these jeans are sure to make a statement.",Prepay,"Prepay,Tax 12%","Prepay,Tax 12%",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_1c3a0f24-f835-4a3a-a96c-fe1e52e53850.jpg?v=1685770125,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2_43fa972b-7a3a-4f9e-a326-36e77f02f9b3.jpg?v=1685770126,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/3_da455ec7-e9b1-4c68-815d-8e6e90f86a2d.jpg?v=1685770126,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/4_7dae1d76-71ee-478d-a3c6-ae8ffb93aa08.jpg?v=1685770126,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/5_0cc06d88-6207-4ba9-952f-7c95ea7241b6.jpg?v=1685770125",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/1_1c3a0f24-f835-4a3a-a96c-fe1e52e53850_small.jpg?v=1685770125,7699,10999,,INR,1,1,0,Shopify,2023-05-16 06:51:19 UTC,2024-06-19 17:01:25 UTC,2024-06-19 17:01:25 UTC,7699,null,null,null,null,null,null,2024-03-11T12:15:16+05:30,"Antony Morato, Antony Morato AM-PM, Antony Morato Men, Antony Morato Men Jeans, ANTONY-MORATO-MEN-JEANS-REGULAR-FIT, Blue, Description, Discount, Flat 50, Gift For Love Ones, Homepage 2, Men, Men Bottomwear, Men Jeans, Prepay 10, Solid, SS23, SS23-MMDT00265-FA750386-7010-W01594 BLUE DENIM, Summer Soiree, Super Skinny",1,5,,,,,0,Antony Morato,,"{""body_html"": ""<p>Introducing the iconic Antony Morato Men Blue Solid Super Skinny Jeans. Crafted with 92% Cotton, 6% Polyester and 2% Elastane, these jeans offer a perfect fit and superior comfort.<br><br>The JEANS PAUL SUPER SKINNY FIT IN POWER STRETCH BLUE DENIM is a must-have for any wardrobe. With its iconic design and superior quality, these jeans are sure to make a statement.</p>""}"
