productSku,hostname,enable_variants,business_name,referrer,gender,item_group_id,parse_client_id,pagePath,product_type,productName,description,productCategoryLevel1,productCategoryList,testCategory,image_link,images,image_url,dimension4,dimension8,currency,store_currency,flagOutofStock,flagLive,flagExclude,SOURCE,date_added,date_modified,row_created_at,price,android_app_pagePath,ios_app_pagePath,iphone_app_store_id,iphone_app_name,android_package,android_app_name,published_at,tags,has_variants,variant_count,variant_sku,size,color,material,inventory_quantity,vendor,custom_label_2,more_info
9311071928623,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/iconic-2302-icw-jea6723-blue-jeans,Jeans,Iconic Women Blue Faded Slim Straight Fit Jeans,"Experience the perfect blend of comfort and style with our Slim Straight Fit Blue Jeans. Designed with a trendy faded pattern, these jeans offer a modern aesthetic and a flattering fit. Ideal for any casual occasion, they're a must-have addition to your wardrobe.",Premium Clothing for Women,"Bottomwear for Women,Tax 12%,PREEOSS10,Men's/Women's Jeans,Iconic,Gift For Loved Ones,Flat 50,Influencer's Pick,Jeans for Women,Best Of the Season Collection,All Iconic Editions,Iconic Women Jeans,Iconic Women's Fashion Collection,Flat 40,Prepay 10,Premium Clothing for Women","Bottomwear for Women,Tax 12%,PREEOSS10,Men's/Women's Jeans,Iconic,Gift For Loved Ones,Flat 50,Influencer's Pick,Jeans for Women,Best Of the Season Collection,All Iconic Editions,Iconic Women Jeans,Iconic Women's Fashion Collection,Flat 40,Prepay 10,Premium Clothing for Women",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_1.jpg?v=1698066331,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_2.jpg?v=1698066331,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_3.jpg?v=1698066331,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_4.jpg?v=1698066331,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_5.jpg?v=1698066331,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_6.jpg?v=1698066331",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2302-ICW-JEA6723_1_small.jpg?v=1698066331,4999,,,INR,0,1,0,Shopify,2023-10-23 13:05:31 UTC,2024-06-19 14:56:46 UTC,2024-06-19 14:56:46 UTC,4999,,,,,,,2023-10-25T17:27:50+05:30,"2302-ICW-JEA6723 BLUE, AW23, BCA Landing, Blue, Description, Faded, Flat 40, Flat 50, Gift For Love Ones, Homepage 2, Iconic, Iconic Women, Iconic Women Jeans, ICONIC-WOMEN-JEANS-SIZE-CHART, Jeans, New Arrival Women, New Arrival Women Bottomwear, PREEOSS10, Prepay 10, Slim Straight Fit, Women, Women Bottomwear, Women Jeans",1,5,,,,,13,Iconic,,"{""body_html"": ""<p>Experience the perfect blend of comfort and style with our Slim Straight Fit Blue Jeans. Designed with a trendy faded pattern, these jeans offer a modern aesthetic and a flattering fit. Ideal for any casual occasion, they're a must-have addition to your wardrobe.</p>""}"
9582451097903,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/iconic-2401-icm-jea6746-blue-jeans,Jeans,Iconic Men Blue Solid Mid-Rise Bootcut Jeans,"Introducing our stylish blue jeans, designed with a flattering bootcut fit for a timeless look. Crafted with high-quality denim, these jeans offer a comfortable and durable wear. The solid pattern adds a touch of sophistication, making them perfect for any occasion. Elevate your wardrobe with these versatile and fashionable jeans.",New Arrivals,"Iconic Men's Clothing Collection,Gift For Loved Ones,New Arrivals,Prepay 10,Iconic,All Iconic Editions,Latest Collection for Men,Jeans for Men,Men's/Women's Jeans,Premium Clothing for Men,Iconic Men Jeans,Men's Bottomwear,Latest,Tax 12%","Iconic Men's Clothing Collection,Gift For Loved Ones,New Arrivals,Prepay 10,Iconic,All Iconic Editions,Latest Collection for Men,Jeans for Men,Men's/Women's Jeans,Premium Clothing for Men,Iconic Men Jeans,Men's Bottomwear,Latest,Tax 12%",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_1.jpg?v=1703568077,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_2.jpg?v=1703568077,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_3.jpg?v=1703568077,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_4.jpg?v=1703568077,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_5.jpg?v=1703568077,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_6.jpg?v=1703568077,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_7.jpg?v=1703568077",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6746_1_small.jpg?v=1703568077,5999,,,INR,0,1,0,Shopify,2023-12-26 05:21:17 UTC,2024-06-19 09:36:26 UTC,2024-06-19 09:36:26 UTC,5999,,,,,,,2024-01-04T14:11:35+05:30,"2401-ICM-JEA6746 BLUE, Blue, Bootcut, Description, Gift For Love Ones, Iconic, Iconic Men, Iconic Men Jeans, Jeans, Latest, Men, Men Bottomwear, Men Jeans, New Arrival Men, New Arrival Men Bottomwear, New Arrivals, New Arrivals Men, New Arrivals Men Bottomswear, Prepay 10, Solid, SS24",1,5,,,,,9,Iconic,,"{""body_html"": ""<p>Introducing our stylish blue jeans, designed with a flattering bootcut fit for a timeless look. Crafted with high-quality denim, these jeans offer a comfortable and durable wear. The solid pattern adds a touch of sophistication, making them perfect for any occasion. Elevate your wardrobe with these versatile and fashionable jeans.</p>""}"
9708229296431,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-2401-108361-ikkb-black-constantine-wash-jeans,Jeans,True Religion Mens Super T Ricky Straight Fit Black Mid Rise Jeans,"Step into a world of effortless style with our green velvet jeans. Crafted from 100% velvet fabric, these straight-fit jeans feature a washed pattern that adds a touch of rugged charm. With a mid-rise, button and zipper closure, they offer both comfort and sophistication for the modern man.",New Arrivals,"Latest,All Iconic Editions,Prepay 10,True Religion,Men's/Women's Jeans,True Religion Men's Jeans,Men's Bottomwear,New Arrivals,Jeans for Men,Tax 12%,Straight Fit,Black Jeans Men,Men's Latest Bottomwear Collection,Premium Clothing for Men,Latest Collection for Men,True Religion Men's Clothing Collection","Latest,All Iconic Editions,Prepay 10,True Religion,Men's/Women's Jeans,True Religion Men's Jeans,Men's Bottomwear,New Arrivals,Jeans for Men,Tax 12%,Straight Fit,Black Jeans Men,Men's Latest Bottomwear Collection,Premium Clothing for Men,Latest Collection for Men,True Religion Men's Clothing Collection",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_1.jpg?v=1709212923,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_2.jpg?v=1709212924,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_3.jpg?v=1709212924,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_4.jpg?v=1709212924,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_5.jpg?v=1709212923,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_6.jpg?v=1709212923,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/TrueReligionSizeChart_0118539e-5404-46ae-884a-e6d6d2fc92fd.jpg?v=1710752137",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/2401-108361-IKKB_1_small.jpg?v=1709212923,26399,32999.0,,INR,0,1,0,Shopify,2024-02-29 12:26:36 UTC,2024-06-20 08:17:30 UTC,2024-06-20 08:17:30 UTC,26399,,,,,,,2024-03-01T11:36:11+05:30,"2401-108361-IKKB BLACK CONSTANTINE WASH, Black Jeans Men, Description, Green, Jeans, Latest, Men, Men Bottomwear, Men Jeans, New Arrivals, New Arrivals Men, New Arrivals Men Bottomwear, Prepay 10, Solid, SS24, Straight Fit, True Religion, True Religion Men, True Religion Men Jeans",1,5,,,,,4,True Religion,,"{""body_html"": ""<p>Step into a world of effortless style with our green velvet jeans. Crafted from 100% velvet fabric, these straight-fit jeans feature a washed pattern that adds a touch of rugged charm. With a mid-rise, button and zipper closure, they offer both comfort and sophistication for the modern man.</p>""}"
8294732202287,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/iconic-2301-icm-jea6067-blue-jeans,Jeans,Iconic Men Blue Embroidered Regular Fit Jeans,"Introducing Iconic Men's Blue Embroidered Regular Fit Jeans! Crafted from 100% cotton, these jeans are designed to provide maximum comfort and style. Featuring a classic 5-pocket design with iconic brand arcuate and logo embroidery, these jeans are sure to become a wardrobe staple The zip and shank button pattern ensures a secure fit, while the machine washable fabric makes them easy to care for. Get ready to make a statement with Iconic Men's Blue Embroidered Regular Fit Jeans!",Summer Soiree Collection,"Best Of the Season Collection,Iconic,Prepay 10,Jeans for Men,Gift For Loved Ones,Men's Bottomwear,Flat 50,Prepay,Summer Soiree Collection,Men's/Women's Jeans,Discount,Sale,Iconic AM-PM,All Iconic Editions,Premium Clothing for Men,Tax 12%,Iconic Men's Clothing Collection,Iconic Men Jeans","Best Of the Season Collection,Iconic,Prepay 10,Jeans for Men,Gift For Loved Ones,Men's Bottomwear,Flat 50,Prepay,Summer Soiree Collection,Men's/Women's Jeans,Discount,Sale,Iconic AM-PM,All Iconic Editions,Premium Clothing for Men,Tax 12%,Iconic Men's Clothing Collection,Iconic Men Jeans",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_1.jpg?v=1703065897,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_2.jpg?v=1703065898,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_3.jpg?v=1703065898,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_4.jpg?v=1703065897,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_5.jpg?v=1703065898",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361479969_1_small.jpg?v=1703065897,3499,4999.0,,INR,0,1,0,Shopify,2023-05-11 12:21:53 UTC,2024-06-19 17:00:22 UTC,2024-06-19 17:00:22 UTC,3499,,,,,,,2023-12-22T00:39:28+05:30,"2301-ICM-JEA6067 Blue, Blue, Description, Discount, Embroidered, Flat 50, Gift For Love Ones, Homepage 2, Iconic, Iconic AM-PM, Iconic Men, Iconic Men Jeans, ICONIC-MEN-JEANS-REGULAR-FIT, ICONIC-MEN-JEANS-SIZE-CHART, Jeans, Men, Men Bottomwear, Men Jeans, Prepay 10, Regular Fit, SS23, Summer Soiree",1,5,,,,,2,Iconic,,"{""body_html"": ""<p>Introducing Iconic Men's Blue Embroidered Regular Fit Jeans! Crafted from 100% cotton, these jeans are designed to provide maximum comfort and style. Featuring a classic 5-pocket design with iconic brand arcuate and logo embroidery, these jeans are sure to become a wardrobe staple<br><br> The zip and shank button pattern ensures a secure fit, while the machine washable fabric makes them easy to care for. Get ready to make a statement with Iconic Men's Blue Embroidered Regular Fit Jeans!</p>""}"
8456097431855,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/antony-morato-mmdt00251-fa750325-9001-steel-grey-9001-jeans,Jeans,Antony Morato Men Grey Skinny Fit Low Distress Light Fade Jeans,,Men's Bottomwear,"Men's/Women's Jeans,Men's Bottomwear,All Iconic Editions,Flat 50,Tax 12%,Prepay 10,Premium Clothing for Men,Discount,Antony Morato Men Jeans,Prepay,Antony Morato Men's Clothing Collection,Jeans for Men,Sale,Gift For Loved Ones,Best Of the Season Collection,Antony Morato Clothing Collection for Men & Kids,Antony Morato AM-PM","Men's/Women's Jeans,Men's Bottomwear,All Iconic Editions,Flat 50,Tax 12%,Prepay 10,Premium Clothing for Men,Discount,Antony Morato Men Jeans,Prepay,Antony Morato Men's Clothing Collection,Jeans for Men,Sale,Gift For Loved Ones,Best Of the Season Collection,Antony Morato Clothing Collection for Men & Kids,Antony Morato AM-PM",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361181183_1.jpg?v=1687254261,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361181183_2.jpg?v=1687254260,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361181183_3.jpg?v=1687254261,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361181183_4.jpg?v=1687254261",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8907361181183_1_small.jpg?v=1687254261,6000,11999.0,,INR,0,1,0,Shopify,2023-06-20 05:29:27 UTC,2024-06-19 17:06:36 UTC,2024-06-19 17:06:36 UTC,6000,,,,,,,2024-03-13T15:52:46+05:30,"Antony Morato, Antony Morato AM-PM, Antony Morato Men, Antony Morato Men Jeans, ANTONY-MORATO-MEN-JEANS-REGULAR-FIT, Discount, Flat 50, Gift For Love Ones, Grey, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, MMDT00251-FA750325-9001 STEEL GREY 9001, Prepay 10, Skinny Fit, Solid, SS22CF",1,4,,,,,0,Antony Morato,,"{""body_html"": """"}"
8515165487407,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-aw22-206026-2sb-black-rinse-jeans,Jeans,True Religion Womens Super T Billie Straight Fit Black Mid Rise Jeans,,Premium Clothing for Women,"PREEOSS10,Prepay 10,Bottomwear for Women,True Religion Women's  Clothing,Tax 12%,True Religion,True Religion Super T,Gift For Loved Ones,True Religion Women's Jeans,Straight Fit,Sale,Premium Clothing for Women,Jeans for Women,Best Of the Season Collection,Influencer's Pick,Flat 50,All Iconic Editions,Flat 30,Prepay,NEW10 offer collection","PREEOSS10,Prepay 10,Bottomwear for Women,True Religion Women's  Clothing,Tax 12%,True Religion,True Religion Super T,Gift For Loved Ones,True Religion Women's Jeans,Straight Fit,Sale,Premium Clothing for Women,Jeans for Women,Best Of the Season Collection,Influencer's Pick,Flat 50,All Iconic Editions,Flat 30,Prepay,NEW10 offer collection",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_1.jpg?v=1688541006,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_2.jpg?v=1688541007,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_3.jpg?v=1688541006,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_4.jpg?v=1688541006,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_5.jpg?v=1688541006,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_6.jpg?v=1688541007,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_7.jpg?v=1688541006,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/TrueReligionSizeChart_3bc19582-17ca-4723-8e18-b79e8bae5776.jpg?v=1710752542",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/8905241119448_1_small.jpg?v=1688541006,14999,24999.0,,INR,0,1,0,Shopify,2023-06-30 11:26:46 UTC,2024-06-19 17:14:57 UTC,2024-06-19 17:14:57 UTC,14999,,,,,,,2023-10-30T21:41:45+05:30,"AW22-206026-2SB BLACK RINSE, AW22CF, BCA Landing, Black, Flat 30, Flat 50, Gift For Love Ones, Homepage 2, Jaqueline Celebrity Women Women Bottomwear, PREEOSS10, Prepay 10, Solid, Straight Fit, True Religion, True Religion Super T, True Religion Women, True Religion Women Jeans, TRUE-RELIGION-WOMEN-JEANS-REGULAR-FIT, Women, Women Bottomwear, Women Jeans",1,4,,,,,14,True Religion,,"{""body_html"": """"}"
9582452572463,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/iconic-2401-icm-jea6752-blue-jeans,Jeans,Iconic Men Blue Washed Mid-Rise Skinny Fit Jeans,"Introducing our stylish blue jeans, designed with a trendy skinny fit and a captivating washed pattern. These jeans offer a perfect blend of comfort and fashion, making them a must-have for any fashion-forward individual. Elevate your style game with these versatile and effortlessly cool jeans.",New Arrivals,"Premium Clothing for Men,Men's/Women's Jeans,Jeans for Men,All Iconic Editions,Iconic Men Jeans,Gift For Loved Ones,New Arrivals,Latest,Latest Collection for Men,Prepay 10,Men's Bottomwear,Iconic Men's Clothing Collection,Tax 12%,Iconic","Premium Clothing for Men,Men's/Women's Jeans,Jeans for Men,All Iconic Editions,Iconic Men Jeans,Gift For Loved Ones,New Arrivals,Latest,Latest Collection for Men,Prepay 10,Men's Bottomwear,Iconic Men's Clothing Collection,Tax 12%,Iconic",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_1.jpg?v=1703568182,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_2.jpg?v=1703568182,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_3.jpg?v=1703568182,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_4.jpg?v=1703568182,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_5.jpg?v=1703568182,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_6.jpg?v=1703568182,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_7.jpg?v=1703568182",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/2401-ICM-JEA6752_1_small.jpg?v=1703568182,4999,,,INR,0,1,0,Shopify,2023-12-26 05:23:02 UTC,2024-06-20 06:17:06 UTC,2024-06-20 06:17:06 UTC,4999,,,,,,,2024-01-04T14:10:41+05:30,"2401-ICM-JEA6752 BLUE, Blue, Description, Gift For Love Ones, Iconic, Iconic Men, Iconic Men Jeans, Jeans, Latest, Men, Men Bottomwear, Men Jeans, New Arrival Men, New Arrival Men Bottomwear, New Arrivals, New Arrivals Men, New Arrivals Men Bottomswear, Prepay 10, Skinny Fit, Solid, SS24",1,5,,,,,26,Iconic,,"{""body_html"": ""<p>Introducing our stylish blue jeans, designed with a trendy skinny fit and a captivating washed pattern. These jeans offer a perfect blend of comfort and fashion, making them a must-have for any fashion-forward individual. Elevate your style game with these versatile and effortlessly cool jeans.</p>""}"
9785815433519,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/true-religion-2401-207777-iiad-medium-wash-jeans,Jeans,True Religion Womens SN Ricky Relax Straight Fit Blue Mid Rise Jeans,"Discover the perfect blend of comfort and style with these women's straight-fit jeans in a classic blue hue. Crafted from a durable mix of cotton, polyester, and elastane, they feature a solid pattern, button and zipper closure, ensuring a snug yet flexible fit for everyday elegance.",Premium Clothing for Women,"Sale,All Iconic Editions,Latest Collection for Women,True Religion Women's  Clothing,New Arrivals,True Religion,Men's/Women's Jeans,Jeans for Women,Tax 12%,True Religion Women's Jeans,Straight Fit,Premium Clothing for Women,Women's Latest Bottomwear Collection,Bottomwear for Women,Prepay 10","Sale,All Iconic Editions,Latest Collection for Women,True Religion Women's  Clothing,New Arrivals,True Religion,Men's/Women's Jeans,Jeans for Women,Tax 12%,True Religion Women's Jeans,Straight Fit,Premium Clothing for Women,Women's Latest Bottomwear Collection,Bottomwear for Women,Prepay 10",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_dtl2.jpg?v=1711691729,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_dtl3.jpg?v=1711691728,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_dtl5.jpg?v=1711691729,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_frt1.jpg?v=1711691728,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_dtl1.jpg?v=1711691729",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/207777_iiad_dtl2_small.jpg?v=1711691729,15999,,,INR,0,1,0,Shopify,2024-03-28 10:59:09 UTC,2024-06-19 17:57:42 UTC,2024-06-19 17:57:42 UTC,15999,,,,,,,2024-04-02T16:32:10+05:30,"2401-207777-IIAD MEDIUM WASH, Blue, Description, Jeans, New Arrivals, New Arrivals Women, New Arrivals Women Bottomwear, Prepay 10, Solid, SS24, Straight Fit, True Religion, True Religion Women, True Religion Women Jeans, Women, Women Bottomwear, Women Jeans",1,4,,,,,4,True Religion,,"{""body_html"": ""<p>Discover the perfect blend of comfort and style with these women's straight-fit jeans in a classic blue hue. Crafted from a durable mix of cotton, polyester, and elastane, they feature a solid pattern, button and zipper closure, ensuring a snug yet flexible fit for everyday elegance.</p>""}"
9830381551919,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/antony-morato-2401-mmdt00282-fa750462-9000-w01809-black-jeans,Jeans,Antony Morato Men Black Solid Tapered Fit Jeans,"Experience superior comfort with these black, tapered fit jeans for men. Crafted from a blend of cotton, elastomultiester, and elastane, they offer a solid pattern and a secure button and zipper closure. Perfect for a stylish, yet relaxed look.",New Arrivals,"Men's Bottomwear,Men's/Women's Jeans,All Iconic Editions,Latest,New Arrivals,Antony Morato Men's Clothing Collection,Prepay 10,Men's Latest Bottomwear Collection,Latest Collection for Men,Black Jeans Men,Antony Morato Clothing Collection for Men & Kids,Tax 12%,Premium Clothing for Men,Antony Morato Men Jeans,Jeans for Men","Men's Bottomwear,Men's/Women's Jeans,All Iconic Editions,Latest,New Arrivals,Antony Morato Men's Clothing Collection,Prepay 10,Men's Latest Bottomwear Collection,Latest Collection for Men,Black Jeans Men,Antony Morato Clothing Collection for Men & Kids,Tax 12%,Premium Clothing for Men,Antony Morato Men Jeans,Jeans for Men",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/MMDT00282-FA750462-9000-W01809_0.jpg?v=1713425418,"https://cdn.shopify.com/s/files/1/0670/5578/0143/files/MMDT00282-FA750462-9000-W01809_0_1.jpg?v=1713425418,https://cdn.shopify.com/s/files/1/0670/5578/0143/files/MMDT00282-FA750462-9000-W01809_0_2.jpg?v=1713425418",https://cdn.shopify.com/s/files/1/0670/5578/0143/files/MMDT00282-FA750462-9000-W01809_0_small.jpg?v=1713425418,8799,10999.0,,INR,0,1,0,Shopify,2024-04-05 13:55:18 UTC,2024-06-19 17:58:47 UTC,2024-06-19 17:58:47 UTC,8799,,,,,,,2024-04-08T11:08:11+05:30,"2401-MMDT00282-FA750462-9000-W01809 BLACK, Antony Morato, Antony Morato Men, Antony Morato Men Jeans, Black, Black Jeans Men, Description, Jeans, Latest, Men, Men Bottomwear, Men Jeans, New Arrivals, New Arrivals Men, New Arrivals Men Bottomwear, Prepay 10, Solid, SS24, Tapered Fit",1,5,,,,,1,Antony Morato,,"{""body_html"": ""<p>Experience superior comfort with these black, tapered fit jeans for men. Crafted from a blend of cotton, elastomultiester, and elastane, they offer a solid pattern and a secure button and zipper closure. Perfect for a stylish, yet relaxed look.</p>""}"
8224848052527,www.iconicindia.com,No,iconic-india.myshopify.com,Shopify,Both,,72o3v825uL,https://www.iconicindia.com/products/antony-morato-ss23-mmdt00265-fa750400-2096-w01590-colonial,Jeans,Antony Morato Men Super Skinny Fit Stretchable Cotton Jeans,Antony Morato Men Cream Jeans are iconic and made with 98% cotton and 2% elastane. The Gilmour Super Skinny Fit in Power Stretch ensures a perfect fit.These iconic jeans are designed to provide maximum comfort and style. The 98% cotton and 2% elastane fabric ensures a perfect fit and a timeless look.,Tax 12%,Tax 12%,Tax 12%,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_1.jpg?v=1680969744,"https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_2.jpg?v=1680969744,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_3.jpg?v=1680969744,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_4.jpg?v=1680969744,https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_5.jpg?v=1680969744",https://cdn.shopify.com/s/files/1/0670/5578/0143/products/8907361422255_1_small.jpg?v=1680969744,5500,10999.0,,INR,1,1,0,Shopify,2023-04-08 16:02:24 UTC,2024-06-19 16:57:28 UTC,2024-06-19 16:57:28 UTC,5500,,,,,,,2024-03-11T12:20:39+05:30,"Antony Morato, Antony Morato AM-PM, Antony Morato Men, Antony Morato Men Jeans, ANTONY-MORATO-MEN-JEANS-REGULAR-FIT, Beige, Description, Discount, Flat 50, Gift For Love Ones, Homepage 2, Jeans, Men, Men Bottomwear, Men Jeans, Prepay 10, Solid, SS23, SS23-MMDT00265-FA750400-2096-W01590 COLONIAL, Summer Soiree, Super Skinny",1,5,,,,,0,Antony Morato,,"{""body_html"": ""<p>Antony Morato Men Cream Jeans are iconic and made with 98% cotton and 2% elastane. The Gilmour Super Skinny Fit in Power Stretch ensures a perfect fit.<br><br>These iconic jeans are designed to provide maximum comfort and style. The 98% cotton and 2% elastane fabric ensures a perfect fit and a timeless look.</p>""}"
